20190108 042700;1.1231;1.1231;1.1231;1.1231;21
20190108 042800;1.1231;1.1232;1.1231;1.1231;31
20190108 042900;1.1231;1.1232;1.1231;1.1231;43
20190108 043000;1.1231;1.1231;1.1231;1.1231;30
20190108 043100;1.1231;1.1231;1.123;1.1231;54
20190108 043200;1.1231;1.1232;1.1231;1.1232;36
20190108 043300;1.1232;1.1232;1.1231;1.1232;80
20190108 043400;1.1232;1.1232;1.1232;1.1232;27
20190108 043500;1.1232;1.1232;1.1232;1.1232;23
20190108 043600;1.1232;1.1232;1.1231;1.1231;36
20190108 043700;1.1231;1.1231;1.1231;1.1231;15
20190108 043800;1.1231;1.1231;1.123;1.1231;49
20190108 043900;1.1231;1.1231;1.1231;1.1231;7
20190108 044000;1.1231;1.1231;1.123;1.123;34
20190108 044100;1.1231;1.1231;1.123;1.123;36
20190108 044200;1.123;1.123;1.123;1.123;24
20190108 044300;1.123;1.1231;1.123;1.1231;17
20190108 044400;1.123;1.123;1.123;1.123;22
20190108 044500;1.1231;1.1231;1.1231;1.1231;29
20190108 044600;1.1231;1.1232;1.1231;1.1232;25
20190108 044700;1.1232;1.1232;1.1232;1.1232;30
20190108 044800;1.1232;1.1232;1.1231;1.1231;62
20190108 044900;1.1231;1.1231;1.123;1.1231;47
20190108 045000;1.1231;1.1231;1.1231;1.1231;5
20190108 045100;1.1231;1.1231;1.1231;1.1231;10
20190108 045200;1.1231;1.1231;1.1231;1.1231;10
20190108 045300;1.123;1.123;1.1229;1.1229;36
20190108 045400;1.1229;1.1229;1.1228;1.1229;39
20190108 045500;1.1229;1.123;1.1229;1.123;41
20190108 045600;1.123;1.123;1.1229;1.1229;36
20190108 045700;1.1229;1.123;1.1229;1.123;40
20190108 045800;1.1231;1.1231;1.123;1.123;43
20190108 045900;1.123;1.123;1.1229;1.123;32
20190108 050000;1.123;1.123;1.123;1.123;21
20190108 050100;1.123;1.123;1.1228;1.1228;76
20190108 050200;1.1228;1.1228;1.1227;1.1228;27
20190108 050300;1.1228;1.1228;1.1227;1.1228;46
20190108 050400;1.1228;1.1228;1.1228;1.1228;38
20190108 050500;1.1228;1.1229;1.1228;1.1228;40
20190108 050600;1.1228;1.1229;1.1228;1.1229;43
20190108 050700;1.1229;1.123;1.1228;1.1229;99
20190108 050800;1.1229;1.1229;1.1229;1.1229;29
20190108 050900;1.1229;1.1229;1.1229;1.1229;21
20190108 051000;1.1229;1.123;1.1229;1.1229;51
20190108 051100;1.1229;1.123;1.1229;1.123;22
20190108 051200;1.123;1.123;1.1229;1.1229;21
20190108 051300;1.1229;1.1229;1.1229;1.1229;29
20190108 051400;1.1229;1.1229;1.1229;1.1229;17
20190108 051500;1.1229;1.1229;1.1229;1.1229;16
20190108 051600;1.1229;1.1229;1.1229;1.1229;24
20190108 051700;1.1229;1.1229;1.1229;1.1229;3
20190108 051800;1.1229;1.1229;1.1229;1.1229;13
20190108 051900;1.1229;1.1229;1.1229;1.1229;17
20190108 052000;1.1229;1.1229;1.1229;1.1229;11
20190108 052100;1.1229;1.1229;1.1228;1.1228;42
20190108 052200;1.1229;1.1229;1.1228;1.1229;30
20190108 052300;1.1228;1.1228;1.1228;1.1228;30
20190108 052400;1.1228;1.1229;1.1228;1.1228;19
20190108 052500;1.1228;1.1228;1.1228;1.1228;22
20190108 052600;1.1228;1.1228;1.1227;1.1228;35
20190108 052700;1.1228;1.1228;1.1228;1.1228;10
20190108 052800;1.1228;1.1228;1.1227;1.1227;16
20190108 052900;1.1227;1.1227;1.1227;1.1227;17
20190108 053000;1.1227;1.1227;1.1226;1.1227;43
20190108 053100;1.1227;1.1227;1.1226;1.1227;45
20190108 053200;1.1227;1.1228;1.1227;1.1227;35
20190108 053300;1.1227;1.1228;1.1227;1.1227;48
20190108 053400;1.1228;1.1228;1.1227;1.1227;13
20190108 053500;1.1227;1.1228;1.1227;1.1228;78
20190108 053600;1.1227;1.1229;1.1227;1.1228;107
20190108 053700;1.1228;1.1229;1.1227;1.1227;36
20190108 053800;1.1228;1.1228;1.1227;1.1228;40
20190108 053900;1.1227;1.1228;1.1227;1.1228;15
20190108 054000;1.1228;1.1228;1.1227;1.1227;57
20190108 054100;1.1227;1.1228;1.1226;1.1228;66
20190108 054200;1.1228;1.1228;1.1228;1.1228;12
20190108 054300;1.1228;1.1228;1.1227;1.1227;21
20190108 054400;1.1228;1.1228;1.1228;1.1228;24
20190108 054500;1.1228;1.1229;1.1228;1.1229;67
20190108 054600;1.1229;1.1229;1.1228;1.1229;49
20190108 054700;1.1229;1.1229;1.1228;1.1229;69
20190108 054800;1.1229;1.1229;1.1228;1.1228;31
20190108 054900;1.1229;1.1229;1.1228;1.1228;29
20190108 055000;1.1228;1.1228;1.1228;1.1228;22
20190108 055100;1.1228;1.1228;1.1227;1.1227;18
20190108 055200;1.1227;1.1228;1.1227;1.1228;47
20190108 055300;1.1228;1.1229;1.1228;1.1228;46
20190108 055400;1.1228;1.1228;1.1228;1.1228;47
20190108 055500;1.1228;1.1228;1.1227;1.1227;28
20190108 055600;1.1228;1.1229;1.1228;1.1229;34
20190108 055700;1.1229;1.1229;1.1228;1.1229;43
20190108 055800;1.1229;1.1229;1.1229;1.1229;25
20190108 055900;1.1229;1.1229;1.1229;1.1229;35
20190108 060000;1.1229;1.1229;1.1229;1.1229;54
20190108 060100;1.1229;1.1229;1.1228;1.1228;36
20190108 060200;1.1228;1.1228;1.1227;1.1228;48
20190108 060300;1.1228;1.1228;1.1228;1.1228;35
20190108 060400;1.1227;1.1227;1.1226;1.1227;34
20190108 060500;1.1226;1.1227;1.1226;1.1227;37
20190108 060600;1.1227;1.1228;1.1227;1.1228;23
20190108 060700;1.1228;1.1228;1.1227;1.1228;56
20190108 060800;1.1228;1.1229;1.1228;1.1229;40
20190108 060900;1.1229;1.1229;1.1228;1.1228;27
20190108 061000;1.1228;1.1228;1.1227;1.1227;23
20190108 061100;1.1228;1.1228;1.1227;1.1227;31
20190108 061200;1.1227;1.1227;1.1227;1.1227;13
20190108 061300;1.1227;1.1228;1.1227;1.1228;72
20190108 061400;1.1228;1.1229;1.1228;1.1228;25
20190108 061500;1.1228;1.1229;1.1228;1.1229;54
20190108 061600;1.1229;1.1229;1.1228;1.1229;87
20190108 061700;1.1229;1.1229;1.1228;1.1229;62
20190108 061800;1.1229;1.1229;1.1229;1.1229;63
20190108 061900;1.1229;1.123;1.1229;1.123;72
20190108 062000;1.123;1.1231;1.1229;1.123;123
20190108 062100;1.123;1.123;1.1227;1.1228;181
20190108 062200;1.1228;1.1229;1.1228;1.1228;75
20190108 062300;1.1228;1.1228;1.1227;1.1228;83
20190108 062400;1.1228;1.1228;1.1228;1.1228;8
20190108 062500;1.1228;1.1228;1.1227;1.1227;42
20190108 062600;1.1227;1.1228;1.1227;1.1227;28
20190108 062700;1.1227;1.1227;1.1227;1.1227;22
20190108 062800;1.1227;1.1227;1.1226;1.1227;36
20190108 062900;1.1227;1.1229;1.1227;1.1228;57
20190108 063000;1.1228;1.1229;1.1228;1.1228;27
20190108 063100;1.1228;1.1228;1.1227;1.1227;36
20190108 063200;1.1227;1.1227;1.1227;1.1227;20
20190108 063300;1.1228;1.1228;1.1228;1.1228;29
20190108 063400;1.1227;1.1228;1.1226;1.1227;41
20190108 063500;1.1227;1.1227;1.1227;1.1227;31
20190108 063600;1.1227;1.1227;1.1226;1.1226;23
20190108 063700;1.1226;1.1226;1.1226;1.1226;5
20190108 063800;1.1226;1.1226;1.1226;1.1226;14
20190108 063900;1.1226;1.1226;1.1226;1.1226;8
20190108 064000;1.1226;1.1226;1.1226;1.1226;2
20190108 064100;1.1226;1.1226;1.1226;1.1226;10
20190108 064200;1.1226;1.1226;1.1226;1.1226;20
20190108 064300;1.1227;1.1227;1.1227;1.1227;15
20190108 064400;1.1227;1.1227;1.1226;1.1226;65
20190108 064500;1.1226;1.1226;1.1226;1.1226;12
20190108 064600;1.1226;1.1226;1.1226;1.1226;20
20190108 064700;1.1226;1.1227;1.1226;1.1227;19
20190108 064800;1.1227;1.1228;1.1227;1.1227;19
20190108 064900;1.1227;1.1227;1.1227;1.1227;45
20190108 065000;1.1227;1.1227;1.1227;1.1227;38
20190108 065100;1.1227;1.1227;1.1226;1.1227;16
20190108 065200;1.1227;1.1227;1.1226;1.1227;54
20190108 065300;1.1227;1.1227;1.1227;1.1227;29
20190108 065400;1.1227;1.1227;1.1227;1.1227;9
20190108 065500;1.1227;1.1227;1.1227;1.1227;18
20190108 065600;1.1227;1.1227;1.1227;1.1227;10
20190108 065700;1.1227;1.1228;1.1227;1.1227;21
20190108 065800;1.1228;1.1228;1.1227;1.1227;23
20190108 065900;1.1227;1.1227;1.1227;1.1227;22
20190108 070000;1.1227;1.1228;1.1227;1.1227;20
20190108 070100;1.1227;1.1227;1.1221;1.1222;450
20190108 070200;1.1222;1.1222;1.122;1.122;202
20190108 070300;1.122;1.1222;1.122;1.1221;350
20190108 070400;1.1221;1.1225;1.122;1.1224;320
20190108 070500;1.1224;1.1226;1.1223;1.1224;124
20190108 070600;1.1224;1.1225;1.1224;1.1225;148
20190108 070700;1.1225;1.1226;1.1224;1.1226;84
20190108 070800;1.1226;1.1228;1.1226;1.1227;205
20190108 070900;1.1227;1.1228;1.1226;1.1226;156
20190108 071000;1.1226;1.1228;1.1226;1.1228;202
20190108 071100;1.1228;1.1228;1.1228;1.1228;42
20190108 071200;1.1228;1.1228;1.1227;1.1228;156
20190108 071300;1.1228;1.1229;1.1227;1.1227;149
20190108 071400;1.1227;1.1227;1.1227;1.1227;37
20190108 071500;1.1227;1.1227;1.1226;1.1226;34
20190108 071600;1.1226;1.123;1.1226;1.123;680
20190108 071700;1.123;1.1231;1.1227;1.1228;441
20190108 071800;1.1228;1.123;1.1227;1.1228;327
20190108 071900;1.1227;1.1228;1.1225;1.1226;245
20190108 072000;1.1225;1.1227;1.1225;1.1226;208
20190108 072100;1.1226;1.1227;1.1225;1.1225;137
20190108 072200;1.1225;1.1226;1.1224;1.1225;135
20190108 072300;1.1225;1.1225;1.1222;1.1222;325
20190108 072400;1.1222;1.1224;1.1222;1.1224;251
20190108 072500;1.1224;1.1226;1.1224;1.1226;109
20190108 072600;1.1226;1.1226;1.1225;1.1226;178
20190108 072700;1.1226;1.1226;1.1224;1.1225;167
20190108 072800;1.1225;1.1226;1.1224;1.1225;101
20190108 072900;1.1225;1.1225;1.1223;1.1224;67
20190108 073000;1.1224;1.1225;1.1223;1.1225;112
20190108 073100;1.1225;1.1225;1.1224;1.1224;89
20190108 073200;1.1224;1.1227;1.1224;1.1227;136
20190108 073300;1.1226;1.1226;1.1224;1.1226;169
20190108 073400;1.1226;1.1226;1.1223;1.1224;150
20190108 073500;1.1224;1.1224;1.1223;1.1224;117
20190108 073600;1.1224;1.1225;1.1224;1.1224;82
20190108 073700;1.1224;1.1225;1.1224;1.1224;69
20190108 073800;1.1224;1.1224;1.1223;1.1223;81
20190108 073900;1.1223;1.1223;1.1223;1.1223;39
20190108 074000;1.1223;1.1223;1.122;1.122;215
20190108 074100;1.122;1.1222;1.122;1.1222;159
20190108 074200;1.1222;1.1222;1.1221;1.1222;138
20190108 074300;1.1222;1.1222;1.1221;1.1221;53
20190108 074400;1.1221;1.1222;1.1221;1.1222;70
20190108 074500;1.1222;1.1222;1.1221;1.1222;125
20190108 074600;1.1222;1.1222;1.1222;1.1222;121
20190108 074700;1.1222;1.1222;1.1221;1.1222;160
20190108 074800;1.1222;1.1224;1.1222;1.1224;118
20190108 074900;1.1224;1.1224;1.1222;1.1223;158
20190108 075000;1.1223;1.1224;1.1223;1.1224;104
20190108 075100;1.1224;1.1225;1.1224;1.1224;118
20190108 075200;1.1224;1.1224;1.1223;1.1223;119
20190108 075300;1.1223;1.1224;1.1223;1.1223;108
20190108 075400;1.1223;1.1225;1.1223;1.1224;108
20190108 075500;1.1224;1.1225;1.1222;1.1222;112
20190108 075600;1.1223;1.1224;1.1222;1.1224;130
20190108 075700;1.1222;1.1222;1.1221;1.1221;98
20190108 075800;1.1221;1.1223;1.1221;1.1222;97
20190108 075900;1.1223;1.1224;1.1223;1.1224;99
20190108 080000;1.1224;1.1225;1.1224;1.1225;68
20190108 080100;1.1225;1.1226;1.1224;1.1224;242
20190108 080200;1.1224;1.1224;1.1223;1.1223;165
20190108 080300;1.1223;1.1224;1.1223;1.1223;166
20190108 080400;1.1223;1.1224;1.1223;1.1223;156
20190108 080500;1.1223;1.1224;1.1222;1.1222;175
20190108 080600;1.1222;1.1222;1.122;1.1221;318
20190108 080700;1.1221;1.1222;1.1221;1.1222;189
20190108 080800;1.1222;1.1224;1.1222;1.1223;130
20190108 080900;1.1223;1.1225;1.1223;1.1225;139
20190108 081000;1.1225;1.1225;1.1223;1.1224;149
20190108 081100;1.1223;1.1226;1.1223;1.1226;233
20190108 081200;1.1226;1.1227;1.1225;1.1225;183
20190108 081300;1.1225;1.1226;1.1225;1.1226;112
20190108 081400;1.1226;1.1226;1.1225;1.1225;177
20190108 081500;1.1225;1.1225;1.1222;1.1222;157
20190108 081600;1.1222;1.1222;1.1221;1.1222;179
20190108 081700;1.1223;1.1224;1.1223;1.1223;174
20190108 081800;1.1223;1.1224;1.1223;1.1224;161
20190108 081900;1.1224;1.1224;1.1222;1.1222;152
20190108 082000;1.1223;1.1223;1.1222;1.1222;188
20190108 082100;1.1222;1.1224;1.1222;1.1223;145
20190108 082200;1.1223;1.1223;1.1221;1.1221;116
20190108 082300;1.1221;1.1222;1.1221;1.1222;96
20190108 082400;1.1222;1.1222;1.1222;1.1222;51
20190108 082500;1.1222;1.1224;1.1221;1.1224;130
20190108 082600;1.1224;1.1225;1.1224;1.1225;123
20190108 082700;1.1225;1.1226;1.1225;1.1226;108
20190108 082800;1.1226;1.1227;1.1226;1.1227;130
20190108 082900;1.1227;1.1228;1.1227;1.1227;144
20190108 083000;1.1227;1.1228;1.1227;1.1228;72
20190108 083100;1.1228;1.1228;1.1227;1.1228;93
20190108 083200;1.1228;1.1228;1.1227;1.1228;145
20190108 083300;1.1227;1.1227;1.1227;1.1227;120
20190108 083400;1.1227;1.1228;1.1227;1.1227;69
20190108 083500;1.1227;1.1229;1.1227;1.1229;121
20190108 083600;1.1228;1.1229;1.1228;1.1229;126
20190108 083700;1.1229;1.1232;1.1229;1.1232;121
20190108 083800;1.1232;1.1233;1.1232;1.1233;124
20190108 083900;1.1233;1.1233;1.1232;1.1233;98
20190108 084000;1.1233;1.1233;1.1232;1.1233;120
20190108 084100;1.1233;1.1234;1.1233;1.1234;104
20190108 084200;1.1234;1.1235;1.1234;1.1235;113
20190108 084300;1.1234;1.1234;1.1234;1.1234;59
20190108 084400;1.1234;1.1234;1.1232;1.1233;74
20190108 084500;1.1233;1.1234;1.1233;1.1234;102
20190108 084600;1.1234;1.1234;1.1233;1.1234;101
20190108 084700;1.1234;1.1234;1.1234;1.1234;47
20190108 084800;1.1234;1.1235;1.1234;1.1235;135
20190108 084900;1.1235;1.1235;1.1232;1.1232;102
20190108 085000;1.1232;1.1232;1.1231;1.1231;69
20190108 085100;1.1231;1.1231;1.123;1.123;82
20190108 085200;1.123;1.123;1.123;1.123;46
20190108 085300;1.123;1.123;1.1229;1.1229;107
20190108 085400;1.1229;1.123;1.1229;1.123;75
20190108 085500;1.123;1.123;1.1226;1.1226;145
20190108 085600;1.1227;1.1228;1.1226;1.1227;147
20190108 085700;1.1227;1.1228;1.1226;1.1227;111
20190108 085800;1.1227;1.1227;1.1226;1.1227;104
20190108 085900;1.1227;1.1227;1.1226;1.1227;146
20190108 090000;1.1227;1.1227;1.1226;1.1227;184
20190108 090100;1.1227;1.1229;1.1227;1.1228;224
20190108 090200;1.1228;1.1229;1.1228;1.1229;190
20190108 090300;1.1229;1.1229;1.1228;1.1229;170
20190108 090400;1.1229;1.1229;1.1227;1.1227;95
20190108 090500;1.1227;1.1228;1.1226;1.1228;93
20190108 090600;1.1228;1.123;1.1228;1.1229;112
20190108 090700;1.1229;1.123;1.1229;1.1229;99
20190108 090800;1.123;1.123;1.1229;1.123;136
20190108 090900;1.123;1.1232;1.123;1.1231;129
20190108 091000;1.1231;1.1231;1.123;1.1231;84
20190108 091100;1.1231;1.1231;1.1228;1.1228;104
20190108 091200;1.1228;1.1229;1.1228;1.1229;74
20190108 091300;1.1229;1.1229;1.1228;1.1229;60
20190108 091400;1.1229;1.1229;1.1229;1.1229;63
20190108 091500;1.1229;1.123;1.1229;1.123;103
20190108 091600;1.123;1.123;1.123;1.123;79
20190108 091700;1.123;1.123;1.1229;1.123;49
20190108 091800;1.123;1.123;1.1227;1.1228;142
20190108 091900;1.1228;1.1228;1.1227;1.1227;103
20190108 092000;1.1227;1.1228;1.1227;1.1227;125
20190108 092100;1.1227;1.1228;1.1227;1.1228;88
20190108 092200;1.1228;1.1228;1.1227;1.1227;88
20190108 092300;1.1227;1.1227;1.1227;1.1227;93
20190108 092400;1.1227;1.1227;1.1227;1.1227;86
20190108 092500;1.1227;1.1227;1.1227;1.1227;56
20190108 092600;1.1227;1.1228;1.1227;1.1227;75
20190108 092700;1.1227;1.1227;1.1227;1.1227;55
20190108 092800;1.1227;1.1227;1.1227;1.1227;68
20190108 092900;1.1227;1.1227;1.1227;1.1227;124
20190108 093000;1.1227;1.1228;1.1227;1.1228;83
20190108 093100;1.1228;1.1229;1.1228;1.1229;187
20190108 093200;1.1229;1.1231;1.1229;1.123;150
20190108 093300;1.123;1.1231;1.1229;1.1229;62
20190108 093400;1.1229;1.1229;1.1229;1.1229;80
20190108 093500;1.1229;1.1229;1.1229;1.1229;23
20190108 093600;1.1229;1.123;1.1229;1.1229;66
20190108 093700;1.1229;1.1231;1.1229;1.1231;116
20190108 093800;1.1231;1.1231;1.1231;1.1231;109
20190108 093900;1.1231;1.1231;1.123;1.1231;50
20190108 094000;1.1231;1.1231;1.123;1.1231;37
20190108 094100;1.1231;1.1231;1.1231;1.1231;52
20190108 094200;1.1231;1.1231;1.1231;1.1231;84
20190108 094300;1.1231;1.1231;1.1229;1.1229;79
20190108 094400;1.1229;1.1229;1.1227;1.1228;145
20190108 094500;1.1228;1.1228;1.1227;1.1227;100
20190108 094600;1.1227;1.1227;1.1227;1.1227;52
20190108 094700;1.1227;1.1227;1.1227;1.1227;51
20190108 094800;1.1227;1.1227;1.1227;1.1227;46
20190108 094900;1.1227;1.1227;1.1227;1.1227;41
20190108 095000;1.1227;1.1227;1.1225;1.1225;80
20190108 095100;1.1225;1.1226;1.1225;1.1225;120
20190108 095200;1.1225;1.1225;1.1224;1.1224;129
20190108 095300;1.1223;1.1223;1.1223;1.1223;58
20190108 095400;1.1223;1.1227;1.1223;1.1227;106
20190108 095500;1.1227;1.1227;1.1226;1.1227;89
20190108 095600;1.1227;1.1227;1.1227;1.1227;114
20190108 095700;1.1227;1.1227;1.1226;1.1227;183
20190108 095800;1.1227;1.1227;1.1227;1.1227;81
20190108 095900;1.1227;1.1228;1.1227;1.1227;52
20190108 100000;1.1227;1.1228;1.1227;1.1228;70
20190108 100100;1.1228;1.1228;1.1226;1.1227;174
20190108 100200;1.1228;1.1228;1.1227;1.1227;127
20190108 100300;1.1227;1.1228;1.1227;1.1228;181
20190108 100400;1.1228;1.1228;1.1227;1.1228;144
20190108 100500;1.1228;1.1229;1.1228;1.1228;117
20190108 100600;1.1228;1.1228;1.1226;1.1226;92
20190108 100700;1.1227;1.1227;1.1226;1.1226;149
20190108 100800;1.1226;1.1226;1.1223;1.1223;203
20190108 100900;1.1223;1.1224;1.1222;1.1222;189
20190108 101000;1.1222;1.1223;1.1222;1.1222;149
20190108 101100;1.1222;1.1223;1.1222;1.1223;150
20190108 101200;1.1223;1.1223;1.1222;1.1223;151
20190108 101300;1.1223;1.1224;1.1223;1.1224;155
20190108 101400;1.1224;1.1225;1.1224;1.1225;158
20190108 101500;1.1225;1.1225;1.1223;1.1224;175
20190108 101600;1.1224;1.1225;1.1224;1.1225;136
20190108 101700;1.1225;1.1225;1.1224;1.1225;146
20190108 101800;1.1225;1.1227;1.1225;1.1226;135
20190108 101900;1.1226;1.1227;1.1226;1.1226;74
20190108 102000;1.1226;1.1226;1.1225;1.1226;94
20190108 102100;1.1226;1.1227;1.1225;1.1226;160
20190108 102200;1.1226;1.1226;1.1225;1.1226;183
20190108 102300;1.1226;1.1226;1.1225;1.1225;183
20190108 102400;1.1225;1.1226;1.1225;1.1225;107
20190108 102500;1.1225;1.1225;1.1223;1.1223;166
20190108 102600;1.1223;1.1223;1.1222;1.1222;93
20190108 102700;1.1222;1.1224;1.1222;1.1224;118
20190108 102800;1.1224;1.1224;1.1223;1.1223;193
20190108 102900;1.1223;1.1223;1.1222;1.1223;80
20190108 103000;1.1223;1.1223;1.1223;1.1223;84
20190108 103100;1.1223;1.1224;1.1223;1.1223;95
20190108 103200;1.1223;1.1224;1.1223;1.1224;199
20190108 103300;1.1225;1.1227;1.1225;1.1225;191
20190108 103400;1.1225;1.1225;1.1224;1.1224;167
20190108 103500;1.1224;1.1225;1.1224;1.1225;174
20190108 103600;1.1225;1.1225;1.1224;1.1224;109
20190108 103700;1.1225;1.1225;1.1223;1.1223;96
20190108 103800;1.1223;1.1224;1.1223;1.1224;82
20190108 103900;1.1224;1.1224;1.1223;1.1223;110
20190108 104000;1.1223;1.1223;1.1222;1.1222;97
20190108 104100;1.1222;1.1222;1.1222;1.1222;41
20190108 104200;1.1222;1.1223;1.1222;1.1222;78
20190108 104300;1.1222;1.1223;1.1222;1.1222;107
20190108 104400;1.1222;1.1223;1.1222;1.1223;131
20190108 104500;1.1223;1.1223;1.1222;1.1222;89
20190108 104600;1.1222;1.1222;1.1222;1.1222;35
20190108 104700;1.1222;1.1222;1.1222;1.1222;78
20190108 104800;1.1222;1.1222;1.1222;1.1222;41
20190108 104900;1.1222;1.1222;1.1222;1.1222;69
20190108 105000;1.1222;1.1222;1.1222;1.1222;79
20190108 105100;1.1222;1.1223;1.1222;1.1223;42
20190108 105200;1.1223;1.1224;1.1222;1.1224;127
20190108 105300;1.1224;1.1224;1.1222;1.1223;112
20190108 105400;1.1223;1.1224;1.1223;1.1223;119
20190108 105500;1.1224;1.1225;1.1224;1.1225;95
20190108 105600;1.1225;1.1226;1.1225;1.1226;80
20190108 105700;1.1226;1.1226;1.1225;1.1226;80
20190108 105800;1.1226;1.1226;1.1225;1.1225;38
20190108 105900;1.1225;1.1227;1.1225;1.1226;125
20190108 110000;1.1226;1.1227;1.1226;1.1226;108
20190108 110100;1.1227;1.1228;1.1226;1.1228;161
20190108 110200;1.1228;1.1228;1.1228;1.1228;116
20190108 110300;1.1228;1.123;1.1228;1.1229;71
20190108 110400;1.1229;1.123;1.1229;1.123;92
20190108 110500;1.1229;1.123;1.1229;1.123;100
20190108 110600;1.123;1.1231;1.123;1.123;63
20190108 110700;1.123;1.123;1.123;1.123;76
20190108 110800;1.123;1.123;1.1229;1.1229;117
20190108 110900;1.1229;1.1229;1.1228;1.1228;102
20190108 111000;1.1228;1.1228;1.1227;1.1227;124
20190108 111100;1.1227;1.1229;1.1227;1.1228;144
20190108 111200;1.1228;1.1228;1.1227;1.1227;110
20190108 111300;1.1228;1.1228;1.1227;1.1227;83
20190108 111400;1.1227;1.1227;1.1227;1.1227;87
20190108 111500;1.1227;1.1227;1.1227;1.1227;108
20190108 111600;1.1227;1.1228;1.1227;1.1227;100
20190108 111700;1.1227;1.1228;1.1227;1.1227;60
20190108 111800;1.1227;1.1227;1.1227;1.1227;67
20190108 111900;1.1227;1.1227;1.1227;1.1227;55
20190108 112000;1.1227;1.1228;1.1227;1.1227;87
20190108 112100;1.1227;1.1227;1.1226;1.1226;54
20190108 112200;1.1226;1.1227;1.1224;1.1225;140
20190108 112300;1.1227;1.1227;1.1226;1.1226;105
20190108 112400;1.1226;1.123;1.1226;1.123;136
20190108 112500;1.123;1.123;1.1228;1.123;177
20190108 112600;1.123;1.1231;1.123;1.123;176
20190108 112700;1.123;1.123;1.1229;1.1229;104
20190108 112800;1.1229;1.1229;1.1228;1.1228;92
20190108 112900;1.1229;1.123;1.1228;1.123;137
20190108 113000;1.123;1.123;1.1229;1.1229;85
20190108 113100;1.1229;1.123;1.1228;1.1228;194
20190108 113200;1.1228;1.1229;1.1227;1.1227;55
20190108 113300;1.1227;1.1227;1.1226;1.1227;77
20190108 113400;1.1226;1.1227;1.1226;1.1227;76
20190108 113500;1.1227;1.1228;1.1227;1.1228;64
20190108 113600;1.1228;1.1228;1.1228;1.1228;67
20190108 113700;1.1228;1.123;1.1228;1.123;87
20190108 113800;1.123;1.123;1.1229;1.123;59
20190108 113900;1.123;1.1231;1.123;1.123;59
20190108 114000;1.123;1.1231;1.123;1.123;49
20190108 114100;1.123;1.123;1.123;1.123;25
20190108 114200;1.123;1.123;1.123;1.123;50
20190108 114300;1.123;1.123;1.1229;1.123;77
20190108 114400;1.123;1.1231;1.123;1.1231;104
20190108 114500;1.1231;1.1231;1.1231;1.1231;118
20190108 114600;1.1231;1.1232;1.123;1.123;166
20190108 114700;1.123;1.1231;1.123;1.1231;205
20190108 114800;1.1231;1.1231;1.1229;1.123;207
20190108 114900;1.123;1.123;1.1228;1.123;226
20190108 115000;1.123;1.1231;1.123;1.123;104
20190108 115100;1.123;1.1232;1.123;1.1232;39
20190108 115200;1.1231;1.1232;1.1231;1.1231;90
20190108 115300;1.1231;1.1233;1.123;1.1232;180
20190108 115400;1.1232;1.1234;1.1232;1.1233;281
20190108 115500;1.1233;1.1234;1.1232;1.1233;229
20190108 115600;1.1233;1.1233;1.123;1.1231;124
20190108 115700;1.1231;1.1231;1.1229;1.1229;142
20190108 115800;1.1229;1.123;1.1228;1.123;192
20190108 115900;1.123;1.1231;1.1229;1.123;165
20190108 120000;1.123;1.1231;1.123;1.1231;140
20190108 120100;1.1231;1.1231;1.1229;1.1229;53
20190108 120200;1.1229;1.1229;1.1228;1.1229;178
20190108 120300;1.1228;1.123;1.1228;1.123;165
20190108 120400;1.123;1.1231;1.123;1.123;165
20190108 120500;1.123;1.123;1.1229;1.1229;88
20190108 120600;1.1229;1.1229;1.1228;1.1228;70
20190108 120700;1.1228;1.1228;1.1226;1.1226;92
20190108 120800;1.1226;1.1226;1.1226;1.1226;51
20190108 120900;1.1226;1.1228;1.1226;1.1227;102
20190108 121000;1.1227;1.1227;1.1226;1.1226;77
20190108 121100;1.1225;1.1225;1.1224;1.1224;115
20190108 121200;1.1224;1.1224;1.1223;1.1224;99
20190108 121300;1.1224;1.1224;1.1223;1.1223;135
20190108 121400;1.1223;1.1225;1.1223;1.1224;161
20190108 121500;1.1224;1.1225;1.1223;1.1225;114
20190108 121600;1.1225;1.1227;1.1225;1.1227;172
20190108 121700;1.1227;1.1227;1.1226;1.1226;190
20190108 121800;1.1226;1.1226;1.1226;1.1226;62
20190108 121900;1.1226;1.1226;1.1224;1.1225;114
20190108 122000;1.1225;1.1226;1.1224;1.1224;145
20190108 122100;1.1224;1.1225;1.1224;1.1225;88
20190108 122200;1.1224;1.1225;1.1224;1.1225;176
20190108 122300;1.1225;1.1226;1.1225;1.1225;143
20190108 122400;1.1225;1.1226;1.1224;1.1226;159
20190108 122500;1.1226;1.1228;1.1226;1.1228;219
20190108 122600;1.1227;1.1228;1.1227;1.1228;84
20190108 122700;1.1228;1.1228;1.1227;1.1228;85
20190108 122800;1.1227;1.1228;1.1227;1.1228;132
20190108 122900;1.1228;1.1229;1.1228;1.1228;119
20190108 123000;1.1228;1.1229;1.1228;1.1229;114
20190108 123100;1.1229;1.123;1.1229;1.1229;133
20190108 123200;1.1229;1.123;1.1229;1.123;72
20190108 123300;1.1229;1.123;1.1229;1.1229;78
20190108 123400;1.1229;1.1229;1.1229;1.1229;63
20190108 123500;1.1228;1.123;1.1228;1.1228;151
